collection_frequency,hourly_collection_plan_id,row_count,timeBox_start_date,timeBox_start_time,timeBox_end_date,timeBox_end_time,ownerSequence,inputRequest_exists,Collection_id,Collection_customer,Collection_name,collection_frequency_requestOwner,Collection_earliestStartTime,Collection_expectedDeliveryTime,Collection_hints,Collection_status,Collection_customerPackagingId,input_filename,input_reference,owner_timebox_start_date,owner_timebox_start_time,owner_timebox_end_date,owner_timebox_end_time,provider,site,hierarchy_customer,hierarchy_customerSiteCode,hierarchy_priority,requests_count,enrichment_request_count,file_collection_frequency,file_hourly_collection_plan_id,grouped_row_count
Daily,17446,701616,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,TP,1G,*,DL,2,1,0,Daily,17446,8557
Daily,17457,701616,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,TP,1G,*,DL,2,1,0,Daily,17457,8557
Daily,17435,701807,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,TP,1G,*,DL,2,1,0,Daily,17435,8551
Daily,17491,14008,20250702,2300,20250703,359,1,1,45,SK,all,daily,100,630,,active,1,02JUL25 MasterSubscriptionFile.csv,36912,20250702,2300,20250703,359,SS,SKYS,*,SK,1,1,0,Daily,17491,8326
Daily,17465,21102,20250630,2300,20250701,359,1,1,45,SK,all,daily,100,630,,active,1,27JUN25MasterSubscriptionFile.csv,36798,20250630,2300,20250701,359,SS,SKYS,*,DY,2,1,0,Daily,17465,8215
Daily,17434,715204,20250630,2300,20250701,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250630,2300,20250701,1059,TP,1G,*,DL,2,1,0,Daily,17434,8187
Daily,17468,8141,20250701,700,20250701,859,1,1,110,SK,SAS-DY-SK,daily,900,1059,,active,1,27JUN25Subscription3VDomesticNOSE9AM.csv,36800,20250701,700,20250701,859,SS,SKYS,*,SK,1,1,0,Daily,17468,8141
Daily,17481,8098,20250702,700,20250702,859,1,1,110,SK,SAS-DY-SK,daily,900,1059,,active,1,27JUN25Subscription3VDomesticNOSE9AM.csv,36800,20250702,700,20250702,859,SS,SKYS,*,SK,1,1,0,Daily,17481,8098
Daily,17494,8054,20250703,700,20250703,859,1,1,110,SK,SAS-DY-SK,daily,900,1059,,active,1,27JUN25Subscription3VDomesticNOSE9AM.csv,36800,20250703,700,20250703,859,SS,SKYS,*,SK,1,1,0,Daily,17494,8054
Daily,17467,79320,20250630,2300,20250701,359,1,1,45,SK,all,daily,100,630,,active,1,27JUN25MasterSubscriptionFile.csv,36798,20250630,2300,20250701,359,SS,SKYS,*,DY,2,1,0,Daily,17467,7903
Daily,17456,715205,20250702,2300,20250703,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250702,2300,20250703,1059,TP,1G,*,DL,2,1,0,Daily,17456,7732
Daily,17445,715205,20250701,2300,20250702,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250701,2300,20250702,1059,TP,1G,*,DL,2,1,0,Daily,17445,7732
Daily,17540,13383,20250702,1800,20250702,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250702,1800,20250702,2359,QL2,DL_IP,*,DL,1,1,0,Daily,17540,7389
Daily,17521,13383,20250701,1800,20250701,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250701,1800,20250701,2359,QL2,DL_IP,*,DL,1,1,0,Daily,17521,7389
Daily,17245,10988,20250703,0,20250703,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250703,0,20250703,1059,AS,AS-API,*,AS,1,1,0,Daily,17245,6776
Daily,17220,10988,20250701,0,20250701,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250701,0,20250701,1059,AS,AS-API,*,AS,1,1,0,Daily,17220,6776
Daily,17233,10988,20250702,0,20250702,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250702,0,20250702,1059,AS,AS-API,*,AS,1,1,0,Daily,17233,6776
Daily,17219,8736,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,AS,AS-API,*,AS,1,1,0,Daily,17219,6480
Daily,17244,8736,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,AS,AS-API,*,AS,1,1,0,Daily,17244,6480
Daily,17232,8736,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,AS,AS-API,*,AS,1,1,0,Daily,17232,6480
Daily,17478,16245,20250701,2300,20250702,359,1,1,45,SK,all,daily,100,630,,active,1,27JUN25MasterSubscriptionFile.csv,36798,20250701,2300,20250702,359,SS,SKYS,*,DY,2,1,0,Daily,17478,6436
Daily,17431,183154,20250630,2300,20250701,359,1,1,45,SK,all,daily,100,630,,active,1,27JUN25MasterSubscriptionFile.csv,36798,20250630,2300,20250701,359,TP,1G,*,WF,2,1,0,Daily,17431,6120
Daily,17336,6015,20250701,700,20250701,859,1,1,110,SK,SAS-DY-SK,daily,900,1059,,active,1,27JUN25Subscription3VDomesticNOSE9AM.csv,36800,20250701,700,20250701,859,QL2,DY_NEW,*,DY,1,1,0,Daily,17336,6015
Daily,17540,13383,20250702,2000,20250703,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250702,2000,20250703,459,QL2,DL_IP,*,DL,1,1,0,Daily,17540,5994
Daily,17521,13383,20250701,2000,20250702,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250701,2000,20250702,459,QL2,DL_IP,*,DL,1,1,0,Daily,17521,5994
Daily,17350,5983,20250702,700,20250702,859,1,1,110,SK,SAS-DY-SK,daily,900,1059,,active,1,27JUN25Subscription3VDomesticNOSE9AM.csv,36800,20250702,700,20250702,859,QL2,DY_NEW,*,DY,1,1,0,Daily,17350,5983
Daily,17364,5951,20250703,700,20250703,859,1,1,110,SK,SAS-DY-SK,daily,900,1059,,active,1,27JUN25Subscription3VDomesticNOSE9AM.csv,36800,20250703,700,20250703,859,QL2,DY_NEW,*,DY,1,1,0,Daily,17364,5951
Daily,17299,5892,20250701,1800,20250701,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250701,1800,20250701,2359,SP,B6_API,*,B6,1,1,0,Daily,17299,5892
Daily,17321,5892,20250703,1800,20250703,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250703,1800,20250703,2359,SP,B6_API,*,B6,1,1,0,Daily,17321,5892
Daily,17310,5892,20250702,1800,20250702,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250702,1800,20250702,2359,SP,B6_API,*,B6,1,1,0,Daily,17310,5892
Daily,17447,535999,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,TP,1G,*,DL,2,1,0,Daily,17447,5868
Daily,17458,535999,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,TP,1G,*,DL,2,1,0,Daily,17458,5868
Daily,17436,536000,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,TP,1G,*,DL,2,1,0,Daily,17436,5865
Daily,17491,14008,20250702,2300,20250703,359,1,1,45,SK,all,daily,100,630,,active,1,02JUL25 MasterSubscriptionFile.csv,36912,20250702,2300,20250703,359,SS,SKYS,*,DY,2,1,0,Daily,17491,5532
Daily,17435,701807,20250630,2300,20250701,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250630,2300,20250701,1059,TP,1G,*,DL,2,1,0,Daily,17435,5335
Daily,17522,9640,20250701,1800,20250701,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250701,1800,20250701,2359,QL2,DL_IP,*,DL,1,1,0,Daily,17522,5279
Daily,17541,9640,20250702,1800,20250702,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250702,1800,20250702,2359,QL2,DL_IP,*,DL,1,1,0,Daily,17541,5279
Daily,17443,155391,20250701,2300,20250702,359,1,1,45,SK,all,daily,100,630,,active,1,27JUN25MasterSubscriptionFile.csv,36798,20250701,2300,20250702,359,TP,1G,*,WF,2,1,0,Daily,17443,5161
Daily,17454,143515,20250702,2300,20250703,359,1,1,45,SK,all,daily,100,630,,active,1,02JUL25 MasterSubscriptionFile.csv,36912,20250702,2300,20250703,359,TP,1G,*,WF,2,1,0,Daily,17454,5126
Daily,17561,5050,20250703,1800,20250703,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250703,1800,20250703,2359,QL2,DL_IP,*,DL,1,1,0,Daily,17561,5050
Daily,17446,701616,20250701,2300,20250702,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250701,2300,20250702,1059,TP,1G,*,DL,2,1,0,Daily,17446,5038
Daily,17457,701616,20250702,2300,20250703,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250702,2300,20250703,1059,TP,1G,*,DL,2,1,0,Daily,17457,5038
Daily,17480,79320,20250701,2300,20250702,359,1,1,45,SK,all,daily,100,630,,active,1,27JUN25MasterSubscriptionFile.csv,36798,20250701,2300,20250702,359,SS,SKYS,*,DY,2,1,0,Daily,17480,5032
Daily,17469,6276,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,SS,SKYS,*,VS,1,1,0,Daily,17469,4800
Daily,17482,6276,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,SS,SKYS,*,VS,1,1,0,Daily,17482,4800
Daily,17495,6276,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,SS,SKYS,*,VS,1,1,0,Daily,17495,4800
Daily,17459,536000,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,TP,1G,*,DL,2,1,0,Daily,17459,4783
Daily,17448,536000,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,TP,1G,*,DL,2,1,0,Daily,17448,4783
Daily,17437,536000,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,TP,1G,*,DL,2,1,0,Daily,17437,4780
Daily,17569,8460,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250701,0,20250701,1059,AI,F9,*,F9,1,1,0,Daily,17569,4523
Daily,17599,8460,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250703,0,20250703,1059,AI,F9,*,F9,1,1,0,Daily,17599,4523
Daily,17584,8460,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250702,0,20250702,1059,AI,F9,*,F9,1,1,0,Daily,17584,4523
Daily,17541,9640,20250702,2000,20250703,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250702,2000,20250703,459,QL2,DL_IP,*,DL,1,1,0,Daily,17541,4361
Daily,17522,9640,20250701,2000,20250702,459,1,1,32,AA,Miles_Evening,daily,1500,2359,,active,1,AA_M2_04JUN25.csv,35525,20250701,2000,20250702,459,QL2,DL_IP,*,DL,1,1,0,Daily,17522,4361
Daily,17594,7731,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250703,0,20250703,1059,AI,F9,*,F9,1,1,0,Daily,17594,4320
Daily,17564,7731,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250701,0,20250701,1059,AI,F9,*,F9,1,1,0,Daily,17564,4319
Daily,17579,7731,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250702,0,20250702,1059,AI,F9,*,F9,1,1,0,Daily,17579,4318
Daily,17493,79320,20250702,2300,20250703,359,1,1,45,SK,all,daily,100,630,,active,1,02JUL25 MasterSubscriptionFile.csv,36912,20250702,2300,20250703,359,SS,SKYS,*,DY,2,1,0,Daily,17493,4229
Daily,17607,4151,20250703,1800,20250703,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250703,1800,20250703,2359,AI,F9,*,F9,1,1,0,Daily,17607,4151
Daily,17592,4151,20250702,1800,20250702,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250702,1800,20250702,2359,AI,F9,*,F9,1,1,0,Daily,17592,4151
Daily,17577,4151,20250701,1800,20250701,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250701,1800,20250701,2359,AI,F9,*,F9,1,1,0,Daily,17577,4151
Daily,17359,4097,20250702,2300,20250703,359,1,1,45,SK,all,daily,100,630,,active,1,02JUL25 MasterSubscriptionFile.csv,36912,20250702,2300,20250703,359,QL2,DY_NEW,*,DY,1,1,0,Daily,17359,4097
Daily,17345,4097,20250701,2300,20250702,359,1,1,45,SK,all,daily,100,630,,active,1,27JUN25MasterSubscriptionFile.csv,36798,20250701,2300,20250702,359,QL2,DY_NEW,*,DY,1,1,0,Daily,17345,4097
Daily,17445,715205,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250702,0,20250702,1059,TP,1G,*,DL,2,1,0,Daily,17445,4070
Daily,17434,715204,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250701,0,20250701,1059,TP,1G,*,DL,2,1,0,Daily,17434,4070
Daily,17456,715205,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250703,0,20250703,1059,TP,1G,*,DL,2,1,0,Daily,17456,4068
Adhoc,17217,4040,20250701,0,20250701,0,1,1,101,AA,Dom_Mutli_Daily,adhoc,900,1100,,active,1,AA_M5.csv,36294,20250701,1400,20250701,1559,AS,AS-API,*,AS,1,1,0,Adhoc,17217,4032
Daily,17636,4536,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250703,0,20250703,1059,SS,BA,*,BA,1,1,0,Daily,17636,3966
Daily,17612,4536,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250701,0,20250701,1059,SS,BA,*,BA,1,1,0,Daily,17612,3966
Daily,17624,4536,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250702,0,20250702,1059,SS,BA,*,BA,1,1,0,Daily,17624,3966
Daily,17581,8460,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250702,0,20250702,1059,AI,F9,*,F9,1,1,0,Daily,17581,3873
Daily,17566,8460,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250701,0,20250701,1059,AI,F9,*,F9,1,1,0,Daily,17566,3873
Daily,17596,8460,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250703,0,20250703,1059,AI,F9,*,F9,1,1,0,Daily,17596,3873
Daily,17436,536000,20250630,2300,20250701,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250630,2300,20250701,1059,TP,1G,*,DL,2,1,0,Daily,17436,3613
Daily,17433,23120,20250701,0,20250701,1059,1,1,38,AA,GDS,daily,1900,600,,active,1,AA_GDS.csv,28229,20250701,0,20250701,1059,TP,1G,*,GDS,1,1,0,Daily,17433,3522
Daily,17582,8459,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250702,0,20250702,1059,AI,F9,*,F9,1,1,0,Daily,17582,3506
Daily,17597,8459,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250703,0,20250703,1059,AI,F9,*,F9,1,1,0,Daily,17597,3506
Daily,17567,8459,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250701,0,20250701,1059,AI,F9,*,F9,1,1,0,Daily,17567,3506
Daily,17599,8460,20250703,500,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250703,500,20250703,1059,AI,F9,*,F9,1,1,0,Daily,17599,3495
Daily,17584,8460,20250702,500,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250702,500,20250702,1059,AI,F9,*,F9,1,1,0,Daily,17584,3495
Daily,17569,8460,20250701,500,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250701,500,20250701,1059,AI,F9,*,F9,1,1,0,Daily,17569,3495
Daily,17437,536000,20250630,2300,20250701,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250630,2300,20250701,1059,TP,1G,*,DL,2,1,0,Daily,17437,3430
Daily,17447,535999,20250701,2300,20250702,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250701,2300,20250702,1059,TP,1G,*,DL,2,1,0,Daily,17447,3411
Daily,17458,535999,20250702,2300,20250703,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250702,2300,20250703,1059,TP,1G,*,DL,2,1,0,Daily,17458,3411
Daily,17583,8460,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250702,0,20250702,1059,AI,F9,*,F9,1,1,0,Daily,17583,3384
Daily,17598,8460,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250703,0,20250703,1059,AI,F9,*,F9,1,1,0,Daily,17598,3384
Daily,17568,8460,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250701,0,20250701,1059,AI,F9,*,F9,1,1,0,Daily,17568,3384
Daily,17553,9270,20250702,2300,20250703,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250702,2300,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17553,3381
Daily,17534,9270,20250701,2300,20250702,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250701,2300,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17534,3381
Daily,17514,9270,20250630,2300,20250701,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250630,2300,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17514,3381
Daily,17438,536001,20250630,2300,20250701,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250630,2300,20250701,1059,TP,1G,*,DL,2,1,0,Daily,17438,3372
Daily,17433,23120,20250701,0,20250701,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250701,0,20250701,1059,TP,1G,*,DL,2,1,0,Daily,17433,3360
Daily,17455,21883,20250703,0,20250703,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250703,0,20250703,1059,TP,1G,*,DL,2,1,0,Daily,17455,3360
Daily,17444,21883,20250702,0,20250702,1059,1,1,102,AA,AA_CanadaAlaskaHawaii,daily,1900,600,,active,1,AA_CAH.csv,34690,20250702,0,20250702,1059,TP,1G,*,DL,2,1,0,Daily,17444,3360
Daily,17534,9270,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250702,0,20250702,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17534,3283
Daily,17507,9270,20250630,2300,20250701,359,1,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250630,2300,20250701,359,QL2,DL_IP,*,DL,1,1,0,Daily,17507,3283
Daily,17527,9270,20250701,2300,20250702,359,1,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250701,2300,20250702,359,QL2,DL_IP,*,DL,1,1,0,Daily,17527,3283
Daily,17546,9270,20250702,2300,20250703,359,1,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250702,2300,20250703,359,QL2,DL_IP,*,DL,1,1,0,Daily,17546,3283
Daily,17553,9270,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250703,0,20250703,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17553,3280
Daily,17514,9270,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_A1.csv,32335,20250701,0,20250701,1059,QL2,DL_IP,*,DL,1,1,0,Daily,17514,3277
Daily,17459,536000,20250702,2300,20250703,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250702,2300,20250703,1059,TP,1G,*,DL,2,1,0,Daily,17459,3239
Daily,17448,536000,20250701,2300,20250702,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250701,2300,20250702,1059,TP,1G,*,DL,2,1,0,Daily,17448,3239
Daily,17519,3238,20250701,1800,20250701,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250701,1800,20250701,2359,QL2,DL_IP,*,DL,1,1,0,Daily,17519,3238
Daily,17538,3238,20250702,1800,20250702,2359,1,1,44,AS,Afternoon,daily,1100,1700,,active,1,AS_Daily_20250423.csv,33380,20250702,1800,20250702,2359,QL2,DL_IP,*,DL,1,1,0,Daily,17538,3238
Daily,17506,9270,20250630,2300,20250701,359,1,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250630,2300,20250701,359,QL2,DL_IP,*,DL,1,1,0,Daily,17506,3217
Daily,17526,9270,20250701,2300,20250702,359,1,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250701,2300,20250702,359,QL2,DL_IP,*,DL,1,1,0,Daily,17526,3217
Daily,17545,9270,20250702,2300,20250703,359,1,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250702,2300,20250703,359,QL2,DL_IP,*,DL,1,1,0,Daily,17545,3217
Daily,17542,5050,20250702,2300,20250703,359,1,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250702,2300,20250703,359,QL2,DL_IP,*,DL,1,1,0,Daily,17542,3212
Daily,17523,5050,20250701,2300,20250702,359,1,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250701,2300,20250702,359,QL2,DL_IP,*,DL,1,1,0,Daily,17523,3212
Daily,17460,536000,20250702,2300,20250703,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250702,2300,20250703,1059,TP,1G,*,DL,2,1,0,Daily,17460,3183
Daily,17449,536000,20250701,2300,20250702,1059,1,1,108,AA,AA_B6,daily,1800,600,,active,1,AA_B6.csv,36652,20250701,2300,20250702,1059,TP,1G,*,DL,2,1,0,Daily,17449,3183
Daily,17504,9270,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,QL2,DL_IP,*,DL,1,1,0,Daily,17504,3102
Daily,17524,9270,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,QL2,DL_IP,*,DL,1,1,0,Daily,17524,3102
Daily,17543,9270,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,QL2,DL_IP,*,DL,1,1,0,Daily,17543,3102
Daily,17525,9269,20250701,2300,20250702,359,1,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250701,2300,20250702,359,QL2,DL_IP,*,DL,1,1,0,Daily,17525,3080
Daily,17544,9269,20250702,2300,20250703,359,1,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250702,2300,20250703,359,QL2,DL_IP,*,DL,1,1,0,Daily,17544,3080
Daily,17505,9269,20250630,2300,20250701,359,1,1,103,SK,DP,daily,100,630,,active,1,27JUN25Mastersubscriptions3VDPTemplate.csv,36799,20250630,2300,20250701,359,QL2,DL_IP,*,DL,1,1,0,Daily,17505,3080
Daily,17433,23120,20250701,0,20250701,1059,1,1,64,WN,WN_aggregated,daily,1900,600,,active,1,WN_GET_GDS_AA_20241009.csv,35034,20250701,0,20250701,1059,TP,1G,*,GDS,1,1,0,Daily,17433,3061
Daily,17455,21883,20250703,0,20250703,1059,1,1,38,AA,GDS,daily,1900,600,,active,1,AA_GDS.csv,28229,20250703,0,20250703,1059,TP,1G,*,GDS,1,1,0,Daily,17455,3048
Daily,17444,21883,20250702,0,20250702,1059,1,1,38,AA,GDS,daily,1900,600,,active,1,AA_GDS.csv,28229,20250702,0,20250702,1059,TP,1G,*,GDS,1,1,0,Daily,17444,3016
Daily,17233,10988,20250702,0,20250702,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250702,0,20250702,1059,AS,AS-API,*,AS,1,1,0,Daily,17233,2904
Daily,17245,10988,20250703,0,20250703,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250703,0,20250703,1059,AS,AS-API,*,AS,1,1,0,Daily,17245,2904
Daily,17220,10988,20250701,0,20250701,1059,1,1,33,AA,Overnight,daily,1900,600,,active,1,AA_B5.csv,36136,20250701,0,20250701,1059,AS,AS-API,*,AS,1,1,0,Daily,17220,2904
Daily,17611,4733,20250701,0,20250701,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250701,0,20250701,959,SS,BA,*,BA,1,1,0,Daily,17611,2900
Daily,17635,4733,20250703,0,20250703,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250703,0,20250703,959,SS,BA,*,BA,1,1,0,Daily,17635,2900
Daily,17623,4733,20250702,0,20250702,959,1,1,40,B6,Overnight,daily,2000,600,,active,1,B6.csv,33706,20250702,0,20250702,959,SS,BA,*,BA,1,1,0,Daily,17623,2900
